technique,dataset,question,answer,reasoning,model,service,temperature,prompt_tokens,completion_tokens,correct_answer,category,subcategory,latency_in_seconds
PaL,wordProblems," There were 13 friends playing a video game online when 8 players quit. If each player left had 6 lives, how many lives did they have total? ",30.0,"
def solution():
    """"""There were 13 friends playing a video game online when 8 players quit. If each player left had 6 lives, how many lives did they have total?""""""
    players_initial = 13
    players_quit = 8
    lives_per_player = 6
    players_remaining = players_initial - players_quit
    total_lives = players_remaining * lives_per_player
    result = total_lives
    return result",gpt-35-turbo,azure,0,853,94,30.0,Word Problems,multi_step,1.5191633701324463
PaL,wordProblems," At the arcade Edward won 9 tickets. If he spent 4 tickets on a beanie and later won 4 more tickets, how many would he have? ",9.0,"
def solution():
    """"""At the arcade Edward won 9 tickets. If he spent 4 tickets on a beanie and later won 4 more tickets, how many would he have?""""""
    tickets_initial = 9
    tickets_spent = 4
    tickets_won = 4
    tickets_left = tickets_initial - tickets_spent + tickets_won
    result = tickets_left
    return result",gpt-35-turbo,azure,0,853,87,9.0,Word Problems,multi_step,1.3985810279846191
PaL,wordProblems," Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, how much money would he have? ",58.0,"
def solution():
    """"""Luke had 48 dollars in January. By March he had spent 11 dollars. If he got another 21 dollars from his mom, how much money would he have?""""""
    money_initial = 48
    money_spent = 11
    money_received = 21
    money_left = money_initial - money_spent + money_received
    result = money_left
    return result",gpt-35-turbo,azure,0,855,87,58.0,Word Problems,multi_step,1.3517074584960938
PaL,wordProblems," Roger had 25 books. If he sold 21 of them and used the money he earned to buy 30 new books, how many books would Roger have? ",34.0,"
def solution():
    """"""Roger had 25 books. If he sold 21 of them and used the money he earned to buy 30 new books, how many books would Roger have?""""""
    roger_books_initial = 25
    books_sold = 21
    books_bought = 30
    roger_books_final = roger_books_initial - books_sold + books_bought
    result = roger_books_final
    return result",gpt-35-turbo,azure,0,853,93,34.0,Word Problems,multi_step,1.4406249523162842
PaL,wordProblems," At the schools book fair Sam bought 13 adventure books and 17 mystery books. If 15 of the books were used, how many new books did he buy? ",15.0,"
def solution():
    """"""At the schools book fair Sam bought 13 adventure books and 17 mystery books. If 15 of the books were used, how many new books did he buy?""""""
    adventure_books = 13
    mystery_books = 17
    used_books = 15
    new_books = (adventure_books + mystery_books) - used_books
    result = new_books
    return result",gpt-35-turbo,azure,0,854,87,15.0,Word Problems,multi_step,1.6972904205322266
PaL,wordProblems," Bianca earned 5 points for each bag of cans she recycled. If she had 17 bags, but didn't recycle 8 of them, how many points would she have earned? ",45.0,"
def solution():
    """"""Bianca earned 5 points for each bag of cans she recycled. If she had 17 bags, but didn't recycle 8 of them, how many points would she have earned?""""""
    bags_recycled = 17 - 8
    points_per_bag = 5
    total_points = bags_recycled * points_per_bag
    result = total_points
    return result",gpt-35-turbo,azure,0,858,86,45.0,Word Problems,multi_step,1.8083152770996094
PaL,wordProblems," At the town carnival Oliver rode the ferris wheel 5 times and the bumper cars 4 times. If each ride cost 7 tickets, how many tickets did he use? ",63.0,"
def solution():
    """"""At the town carnival Oliver rode the ferris wheel 5 times and the bumper cars 4 times. If each ride cost 7 tickets, how many tickets did he use?""""""
    ferris_wheel_rides = 5
    bumper_cars_rides = 4
    ride_cost = 7
    total_tickets_used = (ferris_wheel_rides + bumper_cars_rides) * ride_cost
    result = total_tickets_used
    return result",gpt-35-turbo,azure,0,856,103,63.0,Word Problems,multi_step,2.0491230487823486
PaL,wordProblems," Dave was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 17 trays from one table and 55 trays from another, how many trips will he make? ",8.0,"
def solution():
    """"""Dave was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 17 trays from one table and 55 trays from another, how many trips will he make?""""""
    trays_per_trip = 9
    trays_table1 = 17
    trays_table2 = 55
    total_trays = trays_table1 + trays_table2
    trips = total_trays // trays_per_trip
    result = trips
    return result",gpt-35-turbo,azure,0,869,112,8.0,Word Problems,multi_step,2.6765990257263184
PaL,wordProblems," A waiter at 'The Greasy Spoon' restaurant had 26 customers to wait on. During the lunch rush he added another 27 customers. If 27 of the customers didn't leave him a tip, how many customers did leave a tip? ",26.0,"
def solution():
    """"""A waiter at 'The Greasy Spoon' restaurant had 26 customers to wait on. During the lunch rush he added another 27 customers. If 27 of the customers didn't leave him a tip, how many customers did leave a tip?""""""
    initial_customers = 26
    added_customers = 27
    customers_without_tip = 27
    total_customers = initial_customers + added_customers
    customers_with_tip = total_customers - customers_without_tip
    result = customers_with_tip
    return result",gpt-35-turbo,azure,0,870,117,26.0,Word Problems,multi_step,3.4777309894561768
PaL,wordProblems," A trivia team had 15 members total, but during a game 6 members didn't show up. If each member that did show up scored 3 points, how many points were scored total? ",27.0,"
def solution():
    """"""A trivia team had 15 members total, but during a game 6 members didn't show up. If each member that did show up scored 3 points, how many points were scored total?""""""
    total_members = 15
    members_not_showing_up = 6
    members_showing_up = total_members - members_not_showing_up
    points_per_member = 3
    total_points = members_showing_up * points_per_member
    result = total_points
    return result",gpt-35-turbo,azure,0,860,109,27.0,Word Problems,multi_step,2.3063411712646484
PaL,wordProblems, A store had 120 coloring books in stock. They ended up putting them on sale and getting rid of 39 of them. The put the ones they still had onto shelves with 9 on each shelf. How many shelves did they use? ,9.0,"
def solution():
    """"""A store had 120 coloring books in stock. They ended up putting them on sale and getting rid of 39 of them. The put the ones they still had onto shelves with 9 on each shelf. How many shelves did they use?""""""
    coloring_books_initial = 120
    coloring_books_sold = 39
    coloring_books_remaining = coloring_books_initial - coloring_books_sold
    books_per_shelf = 9
    num_shelves = coloring_books_remaining // books_per_shelf
    result = num_shelves
    return result",gpt-35-turbo,azure,0,869,118,9.0,Word Problems,multi_step,1.7057828903198242
PaL,wordProblems," Adam had 48 books. If he sold 19 of them and used the money he earned to buy 38 new books, how many books would Adam have? ",67.0,"
def solution():
    """"""Adam had 48 books. If he sold 19 of them and used the money he earned to buy 38 new books, how many books would Adam have?""""""
    adam_books_initial = 48
    books_sold = 19
    books_bought = 38
    adam_books_final = adam_books_initial - books_sold + books_bought
    result = adam_books_final
    return result",gpt-35-turbo,azure,0,853,89,67.0,Word Problems,multi_step,1.3227803707122803
PaL,wordProblems," The cafeteria had 75 apples. For lunch they handed out 19 to students and decided to use the rest to make pies. If each pie takes 8 apples, how many pies could they make? ",7.0,"
def solution():
    """"""The cafeteria had 75 apples. For lunch they handed out 19 to students and decided to use the rest to make pies. If each pie takes 8 apples, how many pies could they make?""""""
    apples_initial = 75
    apples_handed_out = 19
    apples_for_pies = apples_initial - apples_handed_out
    pies_possible = apples_for_pies // 8
    result = pies_possible
    return result",gpt-35-turbo,azure,0,861,99,7.0,Word Problems,multi_step,2.336731433868408
PaL,wordProblems,The school is planning a field trip. The school has 67 classrooms. There are 66 students in each classroom in the school. If there are 6 seats on each school bus How many buses are needed to take the trip?,737.0,"
def solution():
    """"""The school is planning a field trip. The school has 67 classrooms. There are 66 students in each classroom in the school. If there are 6 seats on each school bus, how many buses are needed to take the trip?""""""
    classrooms = 67
    students_per_classroom = 66
    seats_per_bus = 6
    total_students = classrooms * students_per_classroom
    buses_needed = total_students // seats_per_bus
    result = buses_needed
    return result",gpt-35-turbo,azure,0,865,109,737.0,Word Problems,challenge,1.930314064025879
PaL,wordProblems,5 red peaches and 11 green peaches are in the basket. How many more green peaches than red peaches are in the basket?,6.0,"
def solution():
    """"""5 red peaches and 11 green peaches are in the basket. How many more green peaches than red peaches are in the basket?""""""
    red_peaches = 5
    green_peaches = 11
    more_green_peaches = green_peaches - red_peaches
    result = more_green_peaches
    return result",gpt-35-turbo,azure,0,849,78,6.0,Word Problems,challenge,1.3485095500946045
PaL,wordProblems,Mom buys 51 white t - shirts. If white t - shirts can be purchased in packages of 3 How many packages will she have?,17.0,"
def solution():
    """"""Mom buys 51 white t-shirts. If white t-shirts can be purchased in packages of 3, how many packages will she have?""""""
    white_tshirts = 51
    tshirts_per_package = 3
    num_packages = white_tshirts // tshirts_per_package
    result = num_packages
    return result",gpt-35-turbo,azure,0,847,78,17.0,Word Problems,challenge,1.8819973468780518
PaL,wordProblems,Emily is making bead necklaces for her friends. Each necklace takes 8 beads and she has 16 beads. How many necklaces can Emily make?,2.0,"
def solution():
    """"""Emily is making bead necklaces for her friends. Each necklace takes 8 beads and she has 16 beads. How many necklaces can Emily make?""""""
    beads_per_necklace = 8
    total_beads = 16
    num_necklaces = total_beads // beads_per_necklace
    result = num_necklaces
    return result",gpt-35-turbo,azure,0,849,85,2.0,Word Problems,challenge,1.7216835021972656
PaL,wordProblems,"7 red peaches, 71 yellow peaches and 8 green peaches are in the basket. How many more green peaches than red peaches are in the basket?",1.0,"
def solution():
    """"""7 red peaches, 71 yellow peaches and 8 green peaches are in the basket. How many more green peaches than red peaches are in the basket?""""""
    red_peaches = 7
    yellow_peaches = 71
    green_peaches = 8
    difference = green_peaches - red_peaches
    result = difference
    return result",gpt-35-turbo,azure,0,855,86,1.0,Word Problems,challenge,2.1794562339782715
PaL,wordProblems,4 birds and 3 storks were sitting on the fence. 6 more storks came to join them. How many more storks than birds are sitting on the fence?,5.0,"
def solution():
    """"""4 birds and 3 storks were sitting on the fence. 6 more storks came to join them. How many more storks than birds are sitting on the fence?""""""
    birds_initial = 4
    storks_initial = 3
    storks_added = 6
    total_storks = storks_initial + storks_added
    more_storks_than_birds = total_storks - birds_initial
    result = more_storks_than_birds
    return result",gpt-35-turbo,azure,0,855,109,5.0,Word Problems,challenge,1.8956048488616943
PaL,wordProblems,Jessie weighed 114 kilograms. After she started to go jogging everyday she lost 50 kilograms in the first week and 60 kilograms in the second week. How much does she weigh now?,4.0,"
def solution():
    """"""Jessie weighed 114 kilograms. After she started to go jogging everyday she lost 50 kilograms in the first week and 60 kilograms in the second week. How much does she weigh now?""""""
    jessie_weight_initial = 114
    weight_loss_week1 = 50
    weight_loss_week2 = 60
    jessie_weight_now = jessie_weight_initial - weight_loss_week1 - weight_loss_week2
    result = jessie_weight_now
    return result",gpt-35-turbo,azure,0,856,109,4.0,Word Problems,challenge,2.0844855308532715
PaL,wordProblems,We ordered some pizzas. Each pizza has 2 slices. If there were a total of 28 slices How many pizzas did we order?,14.0,"
def solution():
    """"""We ordered some pizzas. Each pizza has 2 slices. If there were a total of 28 slices, how many pizzas did we order?""""""
    slices_per_pizza = 2
    total_slices = 28
    pizzas_ordered = total_slices // slices_per_pizza
    result = pizzas_ordered
    return result",gpt-35-turbo,azure,0,846,73,14.0,Word Problems,challenge,1.9168572425842285
PaL,wordProblems,Luke played a trivia game and scored 154 points. If he gained the 11 points in each round How many rounds did he play?,14.0,"
def solution():
    """"""Luke played a trivia game and scored 154 points. If he gained the 11 points in each round, how many rounds did he play?""""""
    total_points = 154
    points_per_round = 11
    num_rounds = total_points // points_per_round
    result = num_rounds
    return result",gpt-35-turbo,azure,0,846,73,14.0,Word Problems,challenge,1.109400749206543
PaL,wordProblems,In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,2.0,"
def solution():
    """"""In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy, how many boys did she give the marbles to?""""""
    haley_marbles = 10
    marbles_per_boy = 5
    num_boys = haley_marbles // marbles_per_boy
    result = num_boys
    return result",gpt-35-turbo,azure,0,858,93,2.0,Word Problems,challenge,1.6797709465026855
PaL,wordProblems,Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left?,7.0,"
def solution():
    """"""Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left?""""""
    sweet_cookies_initial = 22
    salty_cookies_initial = 75
    sweet_cookies_eaten = 15
    salty_cookies_eaten = 54
    sweet_cookies_left = sweet_cookies_initial - sweet_cookies_eaten
    result = sweet_cookies_left
    return result",gpt-35-turbo,azure,0,853,100,7.0,Word Problems,challenge,1.6100668907165527
PaL,wordProblems,Randy has some blocks. He uses 52 blocks to build a tower. If there are 38 blocks left How many blocks did he have at the start?,90.0,"
def solution():
    """"""Randy has some blocks. He uses 52 blocks to build a tower. If there are 38 blocks left, how many blocks did he have at the start?""""""
    blocks_used = 52
    blocks_left = 38
    blocks_initial = blocks_used + blocks_left
    result = blocks_initial
    return result",gpt-35-turbo,azure,0,850,74,90.0,Word Problems,challenge,1.2788574695587158
PaL,wordProblems,The Ferris wheel in paradise park has 6 seats. Each seat can hold 14 people. If there are 16 people on the wheel right now How many more people can join the wheel?,70.0,"
def solution():
    """"""The Ferris wheel in paradise park has 6 seats. Each seat can hold 14 people. If there are 16 people on the wheel right now, how many more people can join the wheel?""""""
    ferris_wheel_seats = 6
    seats_capacity = 14
    current_people = 16
    remaining_seats = ferris_wheel_seats - (current_people // seats_capacity)
    remaining_people = remaining_seats * seats_capacity
    result = remaining_people
    return result",gpt-35-turbo,azure,0,858,110,68.0,Word Problems,challenge,1.7961056232452393
PaL,wordProblems,Every day Ryan spends 6 hours on learning english and 5 hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,12.0,"
def solution():
    """"""Every day Ryan spends 6 hours on learning english and 5 hours on learning chinese. If he learns for 2 days, how many hours does he spend on learning english in all?""""""
    english_hours_per_day = 6
    num_days = 2
    total_english_hours = english_hours_per_day * num_days
    result = total_english_hours
    return result",gpt-35-turbo,azure,0,855,86,12.0,Word Problems,challenge,1.5637078285217285
PaL,wordProblems,Paul got a box of 457 erasers and 617 crayons for his birthday. At the end of the school year he only had 523 crayons left while not having lost a single eraser. How many more crayons than erasers did he have left?,66.0,"
def solution():
    """"""Paul got a box of 457 erasers and 617 crayons for his birthday. At the end of the school year he only had 523 crayons left while not having lost a single eraser. How many more crayons than erasers did he have left?""""""
    erasers_initial = 457
    crayons_initial = 617
    crayons_left = 523
    erasers_left = erasers_initial
    difference = crayons_left - erasers_left
    result = difference
    return result",gpt-35-turbo,azure,0,873,114,66.0,Word Problems,challenge,2.2077088356018066
PaL,wordProblems,Emily is making bead necklaces for her friends where each necklace takes 5 beads. She made 4 necklaces. How many beads did Emily have?,20.0,"
def solution():
    """"""Emily is making bead necklaces for her friends where each necklace takes 5 beads. She made 4 necklaces. How many beads did Emily have?""""""
    beads_per_necklace = 5
    num_necklaces = 4
    total_beads = beads_per_necklace * num_necklaces
    result = total_beads
    return result",gpt-35-turbo,azure,0,849,85,20.0,Word Problems,challenge,2.0059375762939453
PaL,wordProblems,A grocery store had 4 bottles of diet soda. If they had 79 more bottles of regular soda than diet soda How many bottles of regular soda did they have?,83.0,"
def solution():
    """"""A grocery store had 4 bottles of diet soda. If they had 79 more bottles of regular soda than diet soda, how many bottles of regular soda did they have?""""""
    diet_soda = 4
    regular_soda = diet_soda + 79
    result = regular_soda
    return result",gpt-35-turbo,azure,0,852,72,83.0,Word Problems,challenge,1.1041393280029297
PaL,wordProblems,There are 18 bananas in Philip's banana collection. If the bananas are organized into groups of size 2 How many groups are there?,9.0,"
def solution():
    """"""There are 18 bananas in Philip's banana collection. If the bananas are organized into groups of size 2, how many groups are there?""""""
    bananas_total = 18
    group_size = 2
    num_groups = bananas_total // group_size
    result = num_groups
    return result",gpt-35-turbo,azure,0,846,69,9.0,Word Problems,challenge,1.450934886932373
PaL,wordProblems,Randy has 90 blocks. He uses 89 blocks to build a house and 63 blocks to build a tower. How many more blocks did he use to build the house than he did to build the tower?,26.0,"
def solution():
    """"""Randy has 90 blocks. He uses 89 blocks to build a house and 63 blocks to build a tower. How many more blocks did he use to build the house than he did to build the tower?""""""
    blocks_initial = 90
    blocks_house = 89
    blocks_tower = 63
    blocks_used_difference = blocks_house - blocks_tower
    result = blocks_used_difference
    return result",gpt-35-turbo,azure,0,861,95,26.0,Word Problems,challenge,2.071122884750366
PaL,wordProblems,For the walls of the house he would use 13 large planks of wood. If each plank of wood needs 17 pieces of nails to be secured and in addition 8 nails are needed for some smaller planks. How many nails does John need for the house wall?,229.0,"
def solution():
    """"""For the walls of the house he would use 13 large planks of wood. If each plank of wood needs 17 pieces of nails to be secured and in addition 8 nails are needed for some smaller planks. How many nails does John need for the house wall?""""""
    large_planks = 13
    nails_per_large_plank = 17
    nails_for_smaller_planks = 8
    total_nails = (large_planks * nails_per_large_plank) + nails_for_smaller_planks
    result = total_nails
    return result",gpt-35-turbo,azure,0,874,126,229.0,Word Problems,challenge,2.0247962474823
PaL,wordProblems,Emily is making bead necklaces for her friends. She made 11 necklaces and each necklace takes 28 beads. How many beads did Emily have?,308.0,"
def solution():
    """"""Emily is making bead necklaces for her friends. She made 11 necklaces and each necklace takes 28 beads. How many beads did Emily have?""""""
    necklaces = 11
    beads_per_necklace = 28
    total_beads = necklaces * beads_per_necklace
    result = total_beads
    return result",gpt-35-turbo,azure,0,849,81,308.0,Word Problems,challenge,1.155379295349121
PaL,wordProblems,Baker made 110 cakes. He sold 75 of them. Then he made 76 more cakes. How many cakes would baker still have?,111.0,"
def solution():
    """"""Baker made 110 cakes. He sold 75 of them. Then he made 76 more cakes. How many cakes would baker still have?""""""
    cakes_initial = 110
    cakes_sold = 75
    cakes_made = 76
    cakes_remaining = cakes_initial - cakes_sold + cakes_made
    result = cakes_remaining
    return result",gpt-35-turbo,azure,0,847,82,111.0,Word Problems,challenge,1.8594093322753906
PaL,wordProblems,Josh had some marbles in his collection. He lost 21 marbles. If he has 12 marbles now How many marbles did he have in his collection?,33.0,"
def solution():
    """"""Josh had some marbles in his collection. He lost 21 marbles. If he has 12 marbles now, how many marbles did he have in his collection?""""""
    marbles_after_loss = 12
    marbles_lost = 21
    marbles_initial = marbles_after_loss + marbles_lost
    result = marbles_initial
    return result",gpt-35-turbo,azure,0,853,84,33.0,Word Problems,challenge,1.6570258140563965
PaL,wordProblems,Baker made 157 cakes and 169 pastries. If he sold 158 cakes and 147 pastries How many more cakes than pastries did baker sell?,23.0,"
def solution():
    """"""Baker made 157 cakes and 169 pastries. If he sold 158 cakes and 147 pastries, how many more cakes than pastries did Baker sell?""""""
    cakes_made = 157
    pastries_made = 169
    cakes_sold = 158
    pastries_sold = 147
    cakes_difference = cakes_sold - cakes_made
    pastries_difference = pastries_sold - pastries_made
    more_cakes_than_pastries = cakes_difference - pastries_difference
    result = more_cakes_than_pastries
    return result",gpt-35-turbo,azure,0,851,127,11.0,Word Problems,challenge,3.2986717224121094
PaL,wordProblems,Faye was placing her pencils into rows with 5 pencils in each row. If she had 35 pencils and 7 crayons How many rows could she make?,8.0,"
def solution():
    """"""Faye was placing her pencils into rows with 5 pencils in each row. If she had 35 pencils and 7 crayons, how many rows could she make?""""""
    pencils = 35
    crayons = 7
    pencils_per_row = 5
    total_pencils = pencils + crayons
    rows = total_pencils // pencils_per_row
    result = rows
    return result",gpt-35-turbo,azure,0,852,94,7.0,Word Problems,challenge,1.4542787075042725
PaL,wordProblems,Rachel's tree had 4 apples initially. She picked some apples and now there are 2 apples left on the tree. How many apples did rachel pick?,2.0,"
def solution():
    """"""Rachel's tree had 4 apples initially. She picked some apples and now there are 2 apples left on the tree. How many apples did Rachel pick?""""""
    initial_apples = 4
    remaining_apples = 2
    apples_picked = initial_apples - remaining_apples
    result = apples_picked
    return result",gpt-35-turbo,azure,0,851,78,2.0,Word Problems,challenge,2.084103584289551
PaL,wordProblems,If the cave is 919 feet deep and they need to travel 1307 feet How far is the end of the cave?,2226.0,"
def solution():
    """"""If the cave is 919 feet deep and they need to travel 1307 feet, how far is the end of the cave?""""""
    cave_depth = 919
    travel_distance = 1307
    end_of_cave = cave_depth + travel_distance
    result = end_of_cave
    return result",gpt-35-turbo,azure,0,844,72,2226.0,Word Problems,challenge,1.8181676864624023
PaL,wordProblems,"7 red peaches, 15 yellow peaches and 8 green peaches are in the basket. How many peaches are in the basket?",30.0,"
def solution():
    """"""7 red peaches, 15 yellow peaches and 8 green peaches are in the basket. How many peaches are in the basket?""""""
    red_peaches = 7
    yellow_peaches = 15
    green_peaches = 8
    total_peaches = red_peaches + yellow_peaches + green_peaches
    result = total_peaches
    return result",gpt-35-turbo,azure,0,849,88,30.0,Word Problems,challenge,2.379054546356201
PaL,wordProblems,Allan and Jake brought 3 balloons to the park. If Allan brought 2 balloons How many balloons did Jake bring to the park?,1.0,"
def solution():
    """"""Allan and Jake brought 3 balloons to the park. If Allan brought 2 balloons, how many balloons did Jake bring to the park?""""""
    allan_balloons = 2
    total_balloons = 3
    jake_balloons = total_balloons - allan_balloons
    result = jake_balloons
    return result",gpt-35-turbo,azure,0,845,85,1.0,Word Problems,challenge,2.6160807609558105
PaL,wordProblems,A farmer had 177 tomatoes and 12 potatoes in his garden. If he picked 53 tomatoes How many tomatoes and potatoes does he have left?,,"
def solution():
    """"""A farmer had 177 tomatoes and 12 potatoes in his garden. If he picked 53 tomatoes, how many tomatoes and potatoes does he have left?""""""
    tomatoes_initial = 177
    potatoes_initial = 12
    tomatoes_picked = 53
    tomatoes_left = tomatoes_initial - tomatoes_picked
    potatoes_left = potatoes_initial
    result = tomatoes_left, potatoes_left
    return result",gpt-35-turbo,azure,0,848,90,136.0,Word Problems,challenge,2.0251946449279785
PaL,wordProblems,At the arcade Dave had won some tickets. He used 12 tickets to buy some toys. If he still has 14 tickets left How many tickets did Dave win at the arcade?,14.0,"
def solution():
    """"""At the arcade Dave had won some tickets. He used 12 tickets to buy some toys. If he still has 14 tickets left, how many tickets did Dave win at the arcade?""""""
    tickets_initial = 12 + 14
    tickets_used = 12
    tickets_won = tickets_initial - tickets_used
    result = tickets_won
    return result",gpt-35-turbo,azure,0,855,83,26.0,Word Problems,challenge,1.8847286701202393
PaL,wordProblems,After resting they decided to go for a swim. The depth of the water is 5 times Ron's height. Dean is 11 feet shorter than Ron. If Ron stands at 12 feet How deep was the water?,60.0,"
def solution():
    """"""After resting they decided to go for a swim. The depth of the water is 5 times Ron's height. Dean is 11 feet shorter than Ron. If Ron stands at 12 feet How deep was the water?""""""
    ron_height = 12
    dean_height = ron_height - 11
    water_depth = 5 * ron_height
    result = water_depth
    return result",gpt-35-turbo,azure,0,863,91,60.0,Word Problems,challenge,2.599656581878662
PaL,wordProblems,Emily is making bead necklaces for her friends. She had 2 beads and she was able to make 32 necklaces. How many beads did each necklace need?,0.0625,"
def solution():
    """"""Emily is making bead necklaces for her friends. She had 2 beads and she was able to make 32 necklaces. How many beads did each necklace need?""""""
    beads_initial = 2
    necklaces = 32
    beads_per_necklace = beads_initial / necklaces
    result = beads_per_necklace
    return result",gpt-35-turbo,azure,0,852,80,16.0,Word Problems,challenge,1.4402191638946533
PaL,wordProblems," The school cafeteria had 17 apples. If they used 2 to make lunch for the students and then bought 23 more, how many apples would they have? ",38.0,"
def solution():
    """"""The school cafeteria had 17 apples. If they used 2 to make lunch for the students and then bought 23 more, how many apples would they have?""""""
    apples_initial = 17
    apples_used = 2
    apples_bought = 23
    apples_total = apples_initial - apples_used + apples_bought
    result = apples_total
    return result",gpt-35-turbo,azure,0,853,85,38.0,Word Problems,multi_step,1.5722391605377197
